Driver,LapNumber,LapTime,Compound,PitStatus,SessionTime
LEC,23,87.52376419435082,MEDIUM,Running,2024-05-26 09:09:00
HAM,61,86.50554278958867,HARD,Running,2024-05-26 09:09:12
VER,71,85.5617795942959,MEDIUM,Running,2024-05-26 09:09:24
VER,34,85.0873841949381,MEDIUM,Running,2024-05-26 09:09:36
NOR,19,81.88752540783378,HARD,Running,2024-05-26 09:09:48
ALO,58,86.55455255151098,MEDIUM,Running,2024-05-26 09:10:00
ALO,9,86.76961304932546,MEDIUM,Running,2024-05-26 09:10:12
SAI,48,84.25379957732412,HARD,Pit,2024-05-26 09:10:24
PER,41,84.66350423977276,SOFT,Running,2024-05-26 09:10:36
STR,48,83.61318776227112,MEDIUM,Running,2024-05-26 09:10:48
HAM,45,87.06262225102074,SOFT,Running,2024-05-26 09:11:00
LEC,25,84.84144069475012,HARD,Running,2024-05-26 09:11:12
ALO,78,85.23125159882038,MEDIUM,Running,2024-05-26 09:11:24
SAI,25,86.63267540941908,MEDIUM,Running,2024-05-26 09:11:36
SAI,19,86.08855329617303,HARD,Running,2024-05-26 09:11:48
NOR,39,86.51390604258064,MEDIUM,Running,2024-05-26 09:12:00
HAM,27,85.8147071508639,SOFT,Running,2024-05-26 09:12:12
PIA,74,85.85481300322085,SOFT,Running,2024-05-26 09:12:24
STR,63,85.83774813785566,HARD,Running,2024-05-26 09:12:36
PER,68,86.31524836682821,MEDIUM,Running,2024-05-26 09:12:48
RUS,19,86.40271276508523,MEDIUM,Running,2024-05-26 09:13:00
NOR,28,83.29552567065711,HARD,Running,2024-05-26 09:13:12
STR,78,84.42505034768658,SOFT,Running,2024-05-26 09:13:24
RUS,33,85.1339551256964,SOFT,Running,2024-05-26 09:13:36
RUS,10,86.31327286169198,HARD,Running,2024-05-26 09:13:48
HAM,30,88.37536205308723,MEDIUM,Running,2024-05-26 09:14:00
HAM,22,84.03619854306005,SOFT,Running,2024-05-26 09:14:12
LEC,3,87.08157301568434,MEDIUM,Running,2024-05-26 09:14:24
SAI,75,84.47589627789523,SOFT,Running,2024-05-26 09:14:36
STR,48,87.96693030416037,MEDIUM,Running,2024-05-26 09:14:48
NOR,2,88.94221907723451,SOFT,Running,2024-05-26 09:15:00
VER,76,82.35357535146841,MEDIUM,Running,2024-05-26 09:15:12
NOR,54,84.91259958172674,HARD,Running,2024-05-26 09:15:24
LEC,6,81.26955957236841,SOFT,Running,2024-05-26 09:15:36
PER,40,82.4582951557936,HARD,Running,2024-05-26 09:15:48
SAI,2,82.57045456754334,SOFT,Running,2024-05-26 09:16:00
VER,73,86.62331875466032,SOFT,Running,2024-05-26 09:16:12
ALO,2,86.28657055978879,SOFT,Running,2024-05-26 09:16:24
PER,74,86.94224001838988,MEDIUM,Running,2024-05-26 09:16:36
HAM,55,86.59424973307486,SOFT,Running,2024-05-26 09:16:48
RUS,72,86.37311667863925,HARD,Running,2024-05-26 09:17:00
ALO,60,85.70134269242043,MEDIUM,Running,2024-05-26 09:17:12
NOR,6,85.26441545037831,MEDIUM,In Lap,2024-05-26 09:17:24
NOR,19,87.33527591768059,SOFT,Running,2024-05-26 09:17:36
HAM,27,85.52210020024327,MEDIUM,Running,2024-05-26 09:17:48
LEC,1,86.44532216685947,SOFT,Running,2024-05-26 09:18:00
STR,33,81.30548639874215,HARD,Running,2024-05-26 09:18:12
ALO,40,83.38487565445365,MEDIUM,Running,2024-05-26 09:18:24
ALO,32,87.26440365656148,MEDIUM,In Lap,2024-05-26 09:18:36
PIA,69,84.29681711982026,HARD,Running,2024-05-26 09:18:48
PER,17,82.98835646790167,HARD,Running,2024-05-26 09:19:00
SAI,8,86.65432619666646,SOFT,Running,2024-05-26 09:19:12
PER,57,85.50240178550118,MEDIUM,Running,2024-05-26 09:19:24
STR,42,84.76750949163555,HARD,Running,2024-05-26 09:19:36
NOR,9,88.21639974373396,MEDIUM,Running,2024-05-26 09:19:48
NOR,35,87.90738139424775,HARD,Running,2024-05-26 09:20:00
NOR,71,85.16189304069287,MEDIUM,Running,2024-05-26 09:20:12
PIA,53,86.80027554867473,HARD,Running,2024-05-26 09:20:24
NOR,54,81.4703331379706,MEDIUM,Running,2024-05-26 09:20:36
STR,25,87.4680462592151,SOFT,Running,2024-05-26 09:20:48
HAM,67,83.54414428427513,MEDIUM,Running,2024-05-26 09:21:00
SAI,62,82.88614451624971,SOFT,Running,2024-05-26 09:21:12
STR,55,82.28652291388521,SOFT,Running,2024-05-26 09:21:24
SAI,46,82.14740659839845,SOFT,Running,2024-05-26 09:21:36
STR,24,87.44458597362079,MEDIUM,Running,2024-05-26 09:21:48
NOR,46,86.63606047671274,MEDIUM,Running,2024-05-26 09:22:00
HAM,22,84.12145264330297,SOFT,Pit,2024-05-26 09:22:12
ALO,11,87.03881826612877,HARD,Running,2024-05-26 09:22:24
PER,48,84.42903342742349,MEDIUM,Running,2024-05-26 09:22:36
RUS,8,86.08256899467952,MEDIUM,Running,2024-05-26 09:22:48
HAM,39,84.63184375158379,MEDIUM,Running,2024-05-26 09:23:00
ALO,35,85.28406636803888,MEDIUM,Running,2024-05-26 09:23:12
LEC,49,83.86524556601825,SOFT,Running,2024-05-26 09:23:24
STR,46,84.13232826815809,HARD,Running,2024-05-26 09:23:36
LEC,38,86.47937312571473,HARD,Running,2024-05-26 09:23:48
ALO,8,86.76860214017024,HARD,In Lap,2024-05-26 09:24:00
HAM,54,84.7545765933949,HARD,Running,2024-05-26 09:24:12
STR,37,82.75402756031663,SOFT,Running,2024-05-26 09:24:24
RUS,40,89.94824468084022,MEDIUM,Running,2024-05-26 09:24:36
NOR,34,85.56605398481624,MEDIUM,Running,2024-05-26 09:24:48
STR,17,86.06185349293332,SOFT,Running,2024-05-26 09:25:00
STR,33,83.22960636285735,MEDIUM,Running,2024-05-26 09:25:12
HAM,47,87.68742038817197,SOFT,Running,2024-05-26 09:25:24
HAM,52,87.96221147368549,HARD,Running,2024-05-26 09:25:36
ALO,9,82.42553725624744,SOFT,Running,2024-05-26 09:25:48
VER,33,85.31570587027424,MEDIUM,Running,2024-05-26 09:26:00
STR,60,85.17521345288465,MEDIUM,Running,2024-05-26 09:26:12
PER,77,89.79920426978431,MEDIUM,Running,2024-05-26 09:26:24
STR,21,88.09850485283022,HARD,Running,2024-05-26 09:26:36
ALO,58,82.88859885485549,SOFT,In Lap,2024-05-26 09:26:48
SAI,69,84.1895060768113,SOFT,Running,2024-05-26 09:27:00
LEC,10,83.89261077267493,MEDIUM,Running,2024-05-26 09:27:12
NOR,6,86.16901747833167,SOFT,Running,2024-05-26 09:27:24
VER,13,88.32997598537592,MEDIUM,Running,2024-05-26 09:27:36
RUS,65,85.69651325859057,SOFT,Running,2024-05-26 09:27:48
RUS,20,86.40209922558809,HARD,Running,2024-05-26 09:28:00
RUS,57,84.30424433218234,HARD,Pit,2024-05-26 09:28:12
HAM,46,86.39245385668704,SOFT,Running,2024-05-26 09:28:24
RUS,8,84.6505478987739,HARD,Running,2024-05-26 09:28:36
NOR,10,82.54663284360484,HARD,Running,2024-05-26 09:28:48
LEC,73,86.27556727644321,HARD,Running,2024-05-26 09:29:00
RUS,67,85.48226564109909,MEDIUM,Running,2024-05-26 09:29:12
STR,11,83.52504442226744,SOFT,Running,2024-05-26 09:29:24
STR,12,88.46169358518719,SOFT,In Lap,2024-05-26 09:29:36
HAM,10,84.1203828189689,MEDIUM,Running,2024-05-26 09:29:48
NOR,25,86.59638236598991,MEDIUM,Running,2024-05-26 09:30:00
LEC,49,84.8474132570097,HARD,Running,2024-05-26 09:30:12
VER,49,88.27843899394365,SOFT,Running,2024-05-26 09:30:24
ALO,11,85.07234175528858,MEDIUM,Running,2024-05-26 09:30:36
LEC,62,82.48566944050155,HARD,Running,2024-05-26 09:30:48
ALO,36,86.95800380559437,SOFT,Running,2024-05-26 09:31:00
SAI,39,88.27117917784152,HARD,Running,2024-05-26 09:31:12
ALO,53,84.73029948432722,SOFT,Running,2024-05-26 09:31:24
PER,78,86.72199265737441,HARD,Running,2024-05-26 09:31:36
STR,56,85.73297688908781,SOFT,Running,2024-05-26 09:31:48
NOR,1,84.81111128023407,SOFT,Pit,2024-05-26 09:32:00
PIA,56,87.01336867971966,SOFT,Running,2024-05-26 09:32:12
HAM,4,84.05993521916581,SOFT,Running,2024-05-26 09:32:24
PER,30,85.55849136861681,HARD,Running,2024-05-26 09:32:36
ALO,12,85.96324210788802,MEDIUM,Running,2024-05-26 09:32:48
RUS,35,85.89796086664566,SOFT,Running,2024-05-26 09:33:00
NOR,77,84.10426783496304,SOFT,Running,2024-05-26 09:33:12
PER,52,89.20728939594363,SOFT,Running,2024-05-26 09:33:24
HAM,31,87.7720415990798,SOFT,Running,2024-05-26 09:33:36
STR,68,87.28274260574926,HARD,Running,2024-05-26 09:33:48
NOR,52,88.07978335496016,MEDIUM,Running,2024-05-26 09:34:00
HAM,7,85.62377078592729,MEDIUM,Running,2024-05-26 09:34:12
SAI,22,84.83167745742533,MEDIUM,Running,2024-05-26 09:34:24
SAI,75,83.53973560403809,HARD,Running,2024-05-26 09:34:36
HAM,56,84.23382314168524,MEDIUM,Running,2024-05-26 09:34:48
PER,58,83.67475791545282,HARD,Running,2024-05-26 09:35:00
NOR,64,84.5494101334395,HARD,Running,2024-05-26 09:35:12
PER,12,85.99765612703972,SOFT,Running,2024-05-26 09:35:24
VER,7,87.14524481858054,HARD,Running,2024-05-26 09:35:36
ALO,55,87.09543631401993,MEDIUM,Running,2024-05-26 09:35:48
VER,62,83.39128623858794,MEDIUM,Running,2024-05-26 09:36:00
SAI,73,86.74043277384541,MEDIUM,Running,2024-05-26 09:36:12
STR,77,87.55894338734468,SOFT,Running,2024-05-26 09:36:24
LEC,55,85.04237676860039,SOFT,Running,2024-05-26 09:36:36
ALO,36,87.65595004963598,SOFT,Running,2024-05-26 09:36:48
SAI,24,87.07644046818038,HARD,Running,2024-05-26 09:37:00
PER,44,83.22373630347666,MEDIUM,Running,2024-05-26 09:37:12
PER,17,89.44512513553417,HARD,Running,2024-05-26 09:37:24
PER,2,84.21183438453008,HARD,Running,2024-05-26 09:37:36
STR,13,87.22335590608594,MEDIUM,Running,2024-05-26 09:37:48
VER,31,87.15819960071745,SOFT,Running,2024-05-26 09:38:00
LEC,28,83.29677857710205,MEDIUM,Running,2024-05-26 09:38:12
PER,60,85.82216307211087,HARD,Running,2024-05-26 09:38:24
PIA,27,87.13604935897058,HARD,In Lap,2024-05-26 09:38:36
ALO,15,83.27769604562754,SOFT,Running,2024-05-26 09:38:48
NOR,33,85.67930908772337,HARD,Running,2024-05-26 09:39:00
PIA,20,87.28681149786414,HARD,Running,2024-05-26 09:39:12
LEC,42,87.40303307961679,MEDIUM,Running,2024-05-26 09:39:24
STR,12,84.78526855628765,SOFT,Running,2024-05-26 09:39:36
LEC,73,88.27986458863587,MEDIUM,Running,2024-05-26 09:39:48
NOR,23,87.8499397050324,MEDIUM,Running,2024-05-26 09:40:00
ALO,72,85.93421033509632,MEDIUM,In Lap,2024-05-26 09:40:12
NOR,14,84.3138874021192,HARD,Running,2024-05-26 09:40:24
HAM,25,83.40146672034234,HARD,Running,2024-05-26 09:40:36
ALO,77,86.1795821906084,SOFT,Running,2024-05-26 09:40:48
LEC,31,88.1361226279023,HARD,Running,2024-05-26 09:41:00
PER,54,85.23512520160105,SOFT,Running,2024-05-26 09:41:12
LEC,5,83.9536526812658,MEDIUM,Running,2024-05-26 09:41:24
LEC,13,86.9848629933168,MEDIUM,Running,2024-05-26 09:41:36
ALO,28,85.81412249313107,HARD,Running,2024-05-26 09:41:48
HAM,43,86.42862897695748,HARD,Running,2024-05-26 09:42:00
LEC,47,84.5544983922542,SOFT,Running,2024-05-26 09:42:12
PIA,71,84.83426781941291,HARD,Running,2024-05-26 09:42:24
SAI,38,84.54600780538837,HARD,Running,2024-05-26 09:42:36
RUS,67,86.3985044210721,HARD,Running,2024-05-26 09:42:48
RUS,62,84.889087775224,MEDIUM,Running,2024-05-26 09:43:00
LEC,39,86.56636385334808,HARD,Running,2024-05-26 09:43:12
PIA,37,84.38153108230445,HARD,Running,2024-05-26 09:43:24
PER,8,86.3955028235425,MEDIUM,Running,2024-05-26 09:43:36
STR,52,86.76680610656896,MEDIUM,Running,2024-05-26 09:43:48
STR,33,86.09677730929586,MEDIUM,Running,2024-05-26 09:44:00
ALO,42,87.15067820416711,MEDIUM,Running,2024-05-26 09:44:12
RUS,76,84.63337831416746,HARD,Running,2024-05-26 09:44:24
LEC,27,86.74675583925303,HARD,Running,2024-05-26 09:44:36
STR,8,85.92002156311376,HARD,Running,2024-05-26 09:44:48
LEC,23,84.0424790758375,SOFT,Running,2024-05-26 09:45:00
ALO,64,82.06734236155005,MEDIUM,Running,2024-05-26 09:45:12
RUS,20,82.45231176874805,HARD,Running,2024-05-26 09:45:24
NOR,16,81.52494929476453,HARD,Running,2024-05-26 09:45:36
SAI,17,86.26703269962313,HARD,Running,2024-05-26 09:45:48
SAI,19,84.91541576086472,MEDIUM,Running,2024-05-26 09:46:00
STR,8,85.65698221029095,MEDIUM,Running,2024-05-26 09:46:12
SAI,38,85.17527714976836,MEDIUM,Running,2024-05-26 09:46:24
NOR,38,86.54700613119982,HARD,Running,2024-05-26 09:46:36
LEC,53,86.59964232080604,MEDIUM,Running,2024-05-26 09:46:48
ALO,31,85.57722150072439,HARD,Running,2024-05-26 09:47:00
NOR,44,85.68615680386931,SOFT,Running,2024-05-26 09:47:12
ALO,60,85.758056439081,MEDIUM,Running,2024-05-26 09:47:24
ALO,76,88.00520931330097,MEDIUM,Running,2024-05-26 09:47:36
RUS,17,81.8917226121106,HARD,Running,2024-05-26 09:47:48
LEC,73,84.29306238909261,MEDIUM,Running,2024-05-26 09:48:00
PIA,39,87.05747032834222,MEDIUM,Running,2024-05-26 09:48:12
SAI,42,87.49422449689517,HARD,Running,2024-05-26 09:48:24
PIA,48,86.26896015033294,HARD,Running,2024-05-26 09:48:36
RUS,12,85.16857138469183,HARD,Running,2024-05-26 09:48:48
ALO,18,88.85080747381103,SOFT,Running,2024-05-26 09:49:00
STR,6,85.8200611498628,HARD,Running,2024-05-26 09:49:12
SAI,43,85.55541478231733,MEDIUM,Running,2024-05-26 09:49:24
SAI,35,87.89721356347732,SOFT,Running,2024-05-26 09:49:36
LEC,54,86.35599204250262,HARD,Running,2024-05-26 09:49:48
HAM,62,87.19169439994054,SOFT,Running,2024-05-26 09:50:00
VER,69,87.40255020011924,SOFT,Running,2024-05-26 09:50:12
VER,16,84.82955107969782,MEDIUM,Running,2024-05-26 09:50:24
VER,8,88.68191726225507,SOFT,Running,2024-05-26 09:50:36
HAM,31,81.06818380033309,HARD,Running,2024-05-26 09:50:48
LEC,10,81.93661756594693,SOFT,Running,2024-05-26 09:51:00
HAM,56,84.27561367990985,SOFT,Running,2024-05-26 09:51:12
VER,76,84.73795099870544,MEDIUM,Running,2024-05-26 09:51:24
RUS,70,86.15272444458387,MEDIUM,Running,2024-05-26 09:51:36
NOR,20,84.25899983248318,HARD,Running,2024-05-26 09:51:48
ALO,5,85.47854689804892,MEDIUM,Running,2024-05-26 09:52:00
HAM,23,85.13074318937798,HARD,Running,2024-05-26 09:52:12
LEC,9,89.10803711509153,HARD,Running,2024-05-26 09:52:24
LEC,58,84.0510438133498,MEDIUM,Running,2024-05-26 09:52:36
PIA,59,82.47051979818903,SOFT,Running,2024-05-26 09:52:48
NOR,54,87.51420041857219,MEDIUM,Running,2024-05-26 09:53:00
STR,46,84.21487818009932,SOFT,Running,2024-05-26 09:53:12
SAI,22,85.33500607646955,SOFT,Running,2024-05-26 09:53:24
VER,64,84.33688418977253,HARD,Running,2024-05-26 09:53:36
STR,8,86.82691697649214,HARD,Running,2024-05-26 09:53:48
PIA,20,83.02630580000148,MEDIUM,Running,2024-05-26 09:54:00
VER,51,80.46145467558725,SOFT,Running,2024-05-26 09:54:12
NOR,78,87.83228931925193,MEDIUM,Running,2024-05-26 09:54:24
PIA,39,85.94544745948168,HARD,Running,2024-05-26 09:54:36
VER,37,87.43075995088304,SOFT,Running,2024-05-26 09:54:48
NOR,50,87.77198155120723,MEDIUM,Running,2024-05-26 09:55:00
PER,34,83.85036081517381,MEDIUM,Running,2024-05-26 09:55:12
STR,75,85.60919699621412,HARD,Pit,2024-05-26 09:55:24
STR,33,86.409699262372,HARD,Running,2024-05-26 09:55:36
SAI,31,85.30507427004635,HARD,Running,2024-05-26 09:55:48
NOR,54,84.93812780879557,HARD,Running,2024-05-26 09:56:00
HAM,44,85.1154278636493,MEDIUM,Running,2024-05-26 09:56:12
PER,34,87.45037716834969,HARD,In Lap,2024-05-26 09:56:24
RUS,71,85.03377804884241,HARD,Running,2024-05-26 09:56:36
VER,62,86.58041304168626,MEDIUM,Pit,2024-05-26 09:56:48
PER,23,86.12440704662777,MEDIUM,Running,2024-05-26 09:57:00
NOR,46,83.7644705906938,SOFT,Pit,2024-05-26 09:57:12
ALO,56,86.04354508112543,MEDIUM,Running,2024-05-26 09:57:24
VER,7,82.73039206872133,SOFT,Running,2024-05-26 09:57:36
LEC,61,86.22257982649988,HARD,Pit,2024-05-26 09:57:48
STR,3,87.1040109352635,SOFT,Running,2024-05-26 09:58:00
NOR,38,87.51854525237447,SOFT,Running,2024-05-26 09:58:12
LEC,34,83.78515774686734,HARD,Running,2024-05-26 09:58:24
SAI,44,84.53492267148566,HARD,Running,2024-05-26 09:58:36
PIA,30,86.01131737271614,HARD,Running,2024-05-26 09:58:48
RUS,17,84.6433353392362,SOFT,Running,2024-05-26 09:59:00
RUS,59,82.02802143096719,MEDIUM,Running,2024-05-26 09:59:12
LEC,10,84.5249463472384,MEDIUM,Running,2024-05-26 09:59:24
STR,18,86.00436294883313,MEDIUM,Running,2024-05-26 09:59:36
SAI,45,87.42155096635287,HARD,Running,2024-05-26 09:59:48
ALO,59,88.54057529140718,HARD,Running,2024-05-26 10:00:00
STR,62,85.72490610172214,MEDIUM,Running,2024-05-26 10:00:12
PER,59,86.51969007551602,HARD,Running,2024-05-26 10:00:24
RUS,49,87.22941118436482,SOFT,Running,2024-05-26 10:00:36
PER,63,81.80899291688985,SOFT,Running,2024-05-26 10:00:48
VER,32,83.66541103528284,HARD,Running,2024-05-26 10:01:00
HAM,10,85.68461196643054,MEDIUM,Running,2024-05-26 10:01:12
NOR,11,88.3007007627956,MEDIUM,Running,2024-05-26 10:01:24
SAI,70,86.63356931737258,SOFT,Running,2024-05-26 10:01:36
STR,62,86.09345928826023,HARD,Running,2024-05-26 10:01:48
RUS,47,85.08939833061918,MEDIUM,Running,2024-05-26 10:02:00
PER,34,86.26822943512231,MEDIUM,Running,2024-05-26 10:02:12
PIA,17,84.42640691724205,HARD,Running,2024-05-26 10:02:24
VER,54,84.09630729684241,HARD,In Lap,2024-05-26 10:02:36
NOR,76,84.25271340253444,MEDIUM,Running,2024-05-26 10:02:48
NOR,40,87.9128667201113,HARD,Running,2024-05-26 10:03:00
STR,19,83.9875462725685,HARD,Running,2024-05-26 10:03:12
SAI,67,84.78220124190399,HARD,Running,2024-05-26 10:03:24
ALO,53,86.347820217286,MEDIUM,Running,2024-05-26 10:03:36
PIA,64,83.9156672654654,SOFT,Running,2024-05-26 10:03:48
STR,47,85.90709504218356,HARD,Running,2024-05-26 10:04:00
PER,6,85.90644754813226,MEDIUM,Running,2024-05-26 10:04:12
HAM,16,84.3759826042322,SOFT,Running,2024-05-26 10:04:24
LEC,72,85.034195603393,MEDIUM,Running,2024-05-26 10:04:36
ALO,18,83.801562678129,MEDIUM,Running,2024-05-26 10:04:48
SAI,52,87.98897880637676,MEDIUM,Running,2024-05-26 10:05:00
VER,48,85.96366894912293,SOFT,Running,2024-05-26 10:05:12
ALO,43,83.61244245814993,MEDIUM,Running,2024-05-26 10:05:24
RUS,39,85.72737254946061,SOFT,Pit,2024-05-26 10:05:36
SAI,49,85.80886949171683,HARD,Running,2024-05-26 10:05:48
HAM,12,81.46216828126938,SOFT,Running,2024-05-26 10:06:00
RUS,10,87.9127992798173,MEDIUM,Running,2024-05-26 10:06:12
ALO,71,83.71870539789337,SOFT,Running,2024-05-26 10:06:24
LEC,55,89.2623864368469,MEDIUM,Running,2024-05-26 10:06:36
LEC,1,86.9315233697472,HARD,Running,2024-05-26 10:06:48
HAM,49,83.47170646805895,SOFT,Running,2024-05-26 10:07:00
NOR,36,84.93434888256023,HARD,Running,2024-05-26 10:07:12
PIA,21,87.16071268899638,SOFT,Running,2024-05-26 10:07:24
VER,37,85.0720450715002,MEDIUM,Running,2024-05-26 10:07:36
NOR,24,87.62082720195347,SOFT,Running,2024-05-26 10:07:48
LEC,55,84.82307614599938,HARD,Running,2024-05-26 10:08:00
LEC,25,85.35840258084743,SOFT,Running,2024-05-26 10:08:12
PER,7,87.2102700543795,HARD,Running,2024-05-26 10:08:24
RUS,71,86.58610378772397,HARD,Running,2024-05-26 10:08:36
ALO,71,83.83459061253771,MEDIUM,Running,2024-05-26 10:08:48
VER,24,86.28129294553997,SOFT,Running,2024-05-26 10:09:00
HAM,11,85.80140659919576,HARD,Pit,2024-05-26 10:09:12
ALO,73,83.85887983025401,MEDIUM,Running,2024-05-26 10:09:24
PER,12,82.99714141180694,MEDIUM,Running,2024-05-26 10:09:36
LEC,35,82.02350940310316,MEDIUM,Running,2024-05-26 10:09:48
HAM,63,84.97003664730502,HARD,Running,2024-05-26 10:10:00
LEC,68,85.40278811505445,SOFT,Running,2024-05-26 10:10:12
VER,57,86.40824050113778,HARD,Running,2024-05-26 10:10:24
RUS,13,86.97686151524958,MEDIUM,Running,2024-05-26 10:10:36
ALO,23,84.75505408240316,HARD,Running,2024-05-26 10:10:48
ALO,39,85.35047157532644,HARD,Running,2024-05-26 10:11:00
NOR,12,84.13429982222515,MEDIUM,Running,2024-05-26 10:11:12
HAM,34,85.65702915745108,SOFT,Pit,2024-05-26 10:11:24
PIA,71,87.2433156269489,MEDIUM,Running,2024-05-26 10:11:36
PER,75,85.68205711460247,MEDIUM,Running,2024-05-26 10:11:48
PIA,31,87.59398572001535,HARD,Running,2024-05-26 10:12:00
NOR,62,87.21320698858253,MEDIUM,Running,2024-05-26 10:12:12
VER,13,88.12385610356385,HARD,Running,2024-05-26 10:12:24
PER,31,85.73261837764873,MEDIUM,Running,2024-05-26 10:12:36
RUS,2,84.54162568525655,MEDIUM,Running,2024-05-26 10:12:48
PIA,15,86.61822034096072,SOFT,Running,2024-05-26 10:13:00
RUS,57,84.82877460566728,MEDIUM,In Lap,2024-05-26 10:13:12
PIA,75,86.56173295078436,SOFT,Pit,2024-05-26 10:13:24
RUS,34,84.30695404760945,MEDIUM,Running,2024-05-26 10:13:36
PIA,68,84.00886946646443,MEDIUM,In Lap,2024-05-26 10:13:48
RUS,75,87.68960277029547,MEDIUM,Running,2024-05-26 10:14:00
NOR,29,83.67736602453422,SOFT,Running,2024-05-26 10:14:12
SAI,66,87.34004600179686,HARD,Running,2024-05-26 10:14:24
PER,16,86.554855746287,SOFT,Running,2024-05-26 10:14:36
HAM,39,85.66973562160578,MEDIUM,Running,2024-05-26 10:14:48
VER,77,82.09323926561767,HARD,In Lap,2024-05-26 10:15:00
STR,37,88.1741864193254,MEDIUM,Running,2024-05-26 10:15:12
LEC,21,83.81728859656965,SOFT,Running,2024-05-26 10:15:24
HAM,44,87.21567651938251,SOFT,Running,2024-05-26 10:15:36
LEC,19,84.256306557221,HARD,Running,2024-05-26 10:15:48
PER,71,84.11190621710674,SOFT,Running,2024-05-26 10:16:00
HAM,8,86.70350900144328,MEDIUM,Running,2024-05-26 10:16:12
RUS,77,86.46923706619992,HARD,Running,2024-05-26 10:16:24
RUS,66,83.43882441505136,MEDIUM,Running,2024-05-26 10:16:36
STR,41,88.08616641696803,HARD,Running,2024-05-26 10:16:48
LEC,75,85.12911780232307,HARD,Running,2024-05-26 10:17:00
VER,70,85.62407160067085,MEDIUM,Running,2024-05-26 10:17:12
PER,61,84.96526027686069,SOFT,Running,2024-05-26 10:17:24
RUS,26,83.51502496015041,MEDIUM,Running,2024-05-26 10:17:36
SAI,71,86.82340403058313,SOFT,In Lap,2024-05-26 10:17:48
NOR,70,86.02119125105077,SOFT,Running,2024-05-26 10:18:00
NOR,29,84.05084727999754,MEDIUM,Running,2024-05-26 10:18:12
PIA,66,87.19943999389787,HARD,In Lap,2024-05-26 10:18:24
VER,19,85.59870649425721,MEDIUM,Running,2024-05-26 10:18:36
NOR,68,85.63747862989813,HARD,Running,2024-05-26 10:18:48
PIA,58,88.69773364396406,SOFT,Running,2024-05-26 10:19:00
LEC,70,82.60560037526946,HARD,Running,2024-05-26 10:19:12
RUS,57,82.58183296277228,MEDIUM,Running,2024-05-26 10:19:24
RUS,37,82.98719088148721,HARD,Running,2024-05-26 10:19:36
SAI,61,86.15453981969075,SOFT,Running,2024-05-26 10:19:48
HAM,30,84.8537215505995,SOFT,In Lap,2024-05-26 10:20:00
NOR,71,84.99681638569095,HARD,Running,2024-05-26 10:20:12
LEC,73,83.80365045909002,SOFT,Running,2024-05-26 10:20:24
ALO,25,88.49745229287906,SOFT,Running,2024-05-26 10:20:36
NOR,65,89.10183234613119,HARD,Running,2024-05-26 10:20:48
VER,6,87.11802821300677,SOFT,Running,2024-05-26 10:21:00
HAM,18,82.78688578888003,HARD,Running,2024-05-26 10:21:12
NOR,10,84.6235856565194,HARD,Running,2024-05-26 10:21:24
LEC,11,86.98943004231549,SOFT,Running,2024-05-26 10:21:36
NOR,65,85.41750717402951,HARD,Running,2024-05-26 10:21:48
VER,77,87.12399680202165,SOFT,Running,2024-05-26 10:22:00
ALO,65,87.746067670641,SOFT,Running,2024-05-26 10:22:12
PER,52,88.93295230804597,SOFT,Running,2024-05-26 10:22:24
STR,67,84.32124271441916,MEDIUM,Running,2024-05-26 10:22:36
ALO,78,85.64631290465694,SOFT,Running,2024-05-26 10:22:48
PIA,31,84.70662603876403,HARD,Running,2024-05-26 10:23:00
NOR,17,81.89859196806589,HARD,Running,2024-05-26 10:23:12
RUS,55,86.76285791590296,HARD,Running,2024-05-26 10:23:24
SAI,36,86.51419524225254,MEDIUM,Running,2024-05-26 10:23:36
RUS,26,84.51571292441038,MEDIUM,Running,2024-05-26 10:23:48
ALO,53,82.62350011452799,HARD,Running,2024-05-26 10:24:00
